start_id,end_id,type
0a9ef9cf-9e30-5801-843f-4b5de8f084e7,7e44863f-081e-53c8-bafa-9ccfbc2842da,HAS_DETECTION
dfe31f23-b23a-5451-b292-01eea5a84998,d960d077-2d33-5927-9aba-9a1102d8980c,TAGGED
ce520863-bea0-51e6-8956-1f81726f0813,d960d077-2d33-5927-9aba-9a1102d8980c,TAGGED
0a8771e1-3b31-5cb7-9e07-83627ede1a22,d960d077-2d33-5927-9aba-9a1102d8980c,TAGGED
7db01183-547c-5066-8d7f-fdec44f12009,91c93525-ebe9-5fc5-a210-ddc7f19d2e31,HAS_DESCRIPTION
91c93525-ebe9-5fc5-a210-ddc7f19d2e31,99794822-8fd4-50c6-b90c-992e3d7bb3ca,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,7db01183-547c-5066-8d7f-fdec44f12009,TAGGED
a776edea-453c-5c39-90e7-539cee98dfe8,7db01183-547c-5066-8d7f-fdec44f12009,TAGGED
c471b999-1a5c-5ede-9d5f-636f921fd120,683b22dd-1a39-5436-af72-ab9a699b13c9,HAS_DESCRIPTION
683b22dd-1a39-5436-af72-ab9a699b13c9,fdb4efbe-3fb7-539c-a35e-b02bc9d240d0,HAS_DETECTION
05f31bf2-e4f4-519b-89f3-60ae1aafc38a,c471b999-1a5c-5ede-9d5f-636f921fd120,TAGGED
43909002-a2e7-564a-8cd2-75f135d13877,c471b999-1a5c-5ede-9d5f-636f921fd120,TAGGED
15448bdb-854c-52e8-ba3f-3fdfcfbd1ab6,7028f461-3687-5b66-8dcf-7146fbb92f6f,HAS_DESCRIPTION
7028f461-3687-5b66-8dcf-7146fbb92f6f,b3bd4800-02be-5a38-9f47-f1cf9e8c2297,HAS_DETECTION
9c20babc-dd8f-5d0d-83cc-16815314f18c,15448bdb-854c-52e8-ba3f-3fdfcfbd1ab6,TAGGED
bc526371-1be5-5dc2-a3ff-2cf44fac0da1,15448bdb-854c-52e8-ba3f-3fdfcfbd1ab6,TAGGED
72f019d7-b607-5015-a0ec-452065e1d212,711203e2-dd1f-59f6-80c1-64be804c4862,HAS_DESCRIPTION
711203e2-dd1f-59f6-80c1-64be804c4862,7cc5a466-cfd8-5811-934e-c8773ce62076,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,72f019d7-b607-5015-a0ec-452065e1d212,TAGGED
0714d7f4-5a56-5111-ad57-76f46a2fcaab,72f019d7-b607-5015-a0ec-452065e1d212,TAGGED
9b2f5ce2-de35-5be8-bd7f-ec90ca090d54,e7f13910-86db-5d65-a715-c40d8194cc65,HAS_DESCRIPTION
e7f13910-86db-5d65-a715-c40d8194cc65,658210ba-a824-5de9-87af-5785fe056d2c,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,9b2f5ce2-de35-5be8-bd7f-ec90ca090d54,TAGGED
7dfba943-a4f2-5b2a-81d8-4f3e6d100c76,9b2f5ce2-de35-5be8-bd7f-ec90ca090d54,TAGGED
db599328-2381-54bc-bcda-1eb16845ffde,b72e9dc6-c2e7-5fad-a43f-1b69692e0781,HAS_DESCRIPTION
b72e9dc6-c2e7-5fad-a43f-1b69692e0781,2935a4bc-4fa2-58fb-96ed-5c7bcc1fe26c,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,db599328-2381-54bc-bcda-1eb16845ffde,TAGGED
4f1487df-917c-5bae-b3d6-6c47ae5f6525,a2085406-97bd-566e-bfc7-5a02f01e3174,HAS_DESCRIPTION
a2085406-97bd-566e-bfc7-5a02f01e3174,cfcefae0-36ff-5236-bcf3-95e3bed1082e,HAS_DETECTION
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,4f1487df-917c-5bae-b3d6-6c47ae5f6525,TAGGED
ffdf5892-c8df-54cf-8f6a-7c5869b473e9,4f1487df-917c-5bae-b3d6-6c47ae5f6525,TAGGED
c919fbd3-f089-5cef-99f1-85d354771ddc,bb285407-ffaa-5f4d-9a8d-96ae05f0dfc7,HAS_DESCRIPTION
bb285407-ffaa-5f4d-9a8d-96ae05f0dfc7,ee7401cf-7a90-54c4-9e0a-48ab8f3d4d19,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,c919fbd3-f089-5cef-99f1-85d354771ddc,TAGGED
0714d7f4-5a56-5111-ad57-76f46a2fcaab,c919fbd3-f089-5cef-99f1-85d354771ddc,TAGGED
95fb2f46-e11f-50f1-856b-22188720f95f,0dc028cb-5768-57d6-be1d-dda05bcefa3b,HAS_DESCRIPTION
0dc028cb-5768-57d6-be1d-dda05bcefa3b,a998a1ee-7f8b-5b31-a6ce-ab4ef10013aa,HAS_DETECTION
05f31bf2-e4f4-519b-89f3-60ae1aafc38a,95fb2f46-e11f-50f1-856b-22188720f95f,TAGGED
ac57ea0e-5008-58fe-ab69-0548905892d8,95fb2f46-e11f-50f1-856b-22188720f95f,TAGGED
6f160b38-8910-5086-b53e-ca8a0989be59,c613e846-7fd9-508c-b6d1-3a27978d76ae,HAS_DESCRIPTION
c613e846-7fd9-508c-b6d1-3a27978d76ae,1a412042-3662-5bbc-bd72-e09d8d8060de,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,6f160b38-8910-5086-b53e-ca8a0989be59,TAGGED
b5f45d2f-24c2-5cec-bd36-75c382b3a40e,81aeac35-4c87-593f-9ef4-2b33a3feefe3,HAS_DESCRIPTION
81aeac35-4c87-593f-9ef4-2b33a3feefe3,ca885596-fa35-5bbf-a006-347d6347d312,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,b5f45d2f-24c2-5cec-bd36-75c382b3a40e,TAGGED
42d29110-5014-5b30-b93d-a2b32706d3a6,609af334-30b8-54d7-be01-f9dbeacbbdeb,HAS_DESCRIPTION
609af334-30b8-54d7-be01-f9dbeacbbdeb,d536a6d6-be2b-5e98-8f22-98d58cfc9883,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,42d29110-5014-5b30-b93d-a2b32706d3a6,TAGGED
dfe31f23-b23a-5451-b292-01eea5a84998,42d29110-5014-5b30-b93d-a2b32706d3a6,TAGGED
58417bb3-3e0d-551b-84de-5009bcf31760,42d29110-5014-5b30-b93d-a2b32706d3a6,TAGGED
12e27806-4c75-5192-95dd-3804357a37ea,42d29110-5014-5b30-b93d-a2b32706d3a6,TAGGED
ac3ca3b2-c431-575c-bbc7-5ed258d76499,dafa663f-d0d3-54fa-af23-92e3b39acb76,HAS_DESCRIPTION
dafa663f-d0d3-54fa-af23-92e3b39acb76,40cbc511-b25a-5a03-b88a-baecc5e20f5b,HAS_DETECTION
56920b8d-88d9-5737-8ca3-f70e2ab4cabb,ac3ca3b2-c431-575c-bbc7-5ed258d76499,TAGGED
dfe31f23-b23a-5451-b292-01eea5a84998,ac3ca3b2-c431-575c-bbc7-5ed258d76499,TAGGED
b23d0ecb-127a-5d4e-a0cc-54ffa1b8cd75,ac3ca3b2-c431-575c-bbc7-5ed258d76499,TAGGED
f3bbdc37-b452-5aae-946a-949b4af0712a,5bd0e9f1-030b-5887-8eb8-2228689c44ec,HAS_DESCRIPTION
5bd0e9f1-030b-5887-8eb8-2228689c44ec,97bac397-a705-5139-89c6-be6fc82650a0,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,f3bbdc37-b452-5aae-946a-949b4af0712a,TAGGED
adcdf164-cd07-577a-a4e1-ee91cd62aa95,f3bbdc37-b452-5aae-946a-949b4af0712a,TAGGED
ca6518f7-ef5d-5534-a20f-8baab660fe13,f3bbdc37-b452-5aae-946a-949b4af0712a,TAGGED
aab1c33b-8a3b-5e2e-ab18-cc9be94882b6,f3bbdc37-b452-5aae-946a-949b4af0712a,TAGGED
45403a82-e971-5593-8775-e85e2f4f69df,f3bbdc37-b452-5aae-946a-949b4af0712a,TAGGED
2a682178-d4cf-5e6a-a6a8-7e692b454e7a,dda15a33-23bd-5bdc-8b14-646b284d6bcd,HAS_DESCRIPTION
dda15a33-23bd-5bdc-8b14-646b284d6bcd,acedc934-70ae-5013-846a-b69a0fd3ecbb,HAS_DETECTION
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,2a682178-d4cf-5e6a-a6a8-7e692b454e7a,TAGGED
0b32efae-430c-5e92-9156-8728abe99416,2a682178-d4cf-5e6a-a6a8-7e692b454e7a,TAGGED
ef63c398-13e6-5d62-b0b1-bf6177e55abd,84af60cb-f807-5a3f-b41e-654c8ad04211,HAS_DESCRIPTION
84af60cb-f807-5a3f-b41e-654c8ad04211,fd557594-e1e8-5a70-b91d-61cb9158bce0,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,ef63c398-13e6-5d62-b0b1-bf6177e55abd,TAGGED
a776edea-453c-5c39-90e7-539cee98dfe8,ef63c398-13e6-5d62-b0b1-bf6177e55abd,TAGGED
8f62329d-c70c-5cd2-a6cc-0aee2e2d7f81,d3e93d5f-75ca-55af-9ece-1a8af7207db2,HAS_DESCRIPTION
d3e93d5f-75ca-55af-9ece-1a8af7207db2,33f6e8fd-14a1-5f45-b22c-0dc0e7e22a58,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,8f62329d-c70c-5cd2-a6cc-0aee2e2d7f81,TAGGED
adcdf164-cd07-577a-a4e1-ee91cd62aa95,8f62329d-c70c-5cd2-a6cc-0aee2e2d7f81,TAGGED
ca6518f7-ef5d-5534-a20f-8baab660fe13,8f62329d-c70c-5cd2-a6cc-0aee2e2d7f81,TAGGED
aab1c33b-8a3b-5e2e-ab18-cc9be94882b6,8f62329d-c70c-5cd2-a6cc-0aee2e2d7f81,TAGGED
45403a82-e971-5593-8775-e85e2f4f69df,8f62329d-c70c-5cd2-a6cc-0aee2e2d7f81,TAGGED
0947c6cd-974d-5f3e-ad6e-e2fa2659ce31,528d15e0-3251-505d-aa0b-a8197821d2e4,HAS_DESCRIPTION
528d15e0-3251-505d-aa0b-a8197821d2e4,bbb5c39f-706c-5149-82f8-521cc046f4f3,HAS_DETECTION
7a1e88a0-9afb-5005-92b0-28c10734f8a0,0947c6cd-974d-5f3e-ad6e-e2fa2659ce31,TAGGED
bbf8894b-3757-5442-b88c-c1a09789cd4f,0947c6cd-974d-5f3e-ad6e-e2fa2659ce31,TAGGED
638d76a0-b758-5865-88f1-844676652d85,808da0d7-369f-5de8-97c7-3471cb73beda,HAS_DESCRIPTION
808da0d7-369f-5de8-97c7-3471cb73beda,4d51367a-cee8-5842-95aa-1cbf3cfaf16b,HAS_DETECTION
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,638d76a0-b758-5865-88f1-844676652d85,TAGGED
3285c442-769a-5b1a-a86c-28aee7f1bb2e,638d76a0-b758-5865-88f1-844676652d85,TAGGED
20800c42-e4ef-53b5-8911-a0984d6b7ccf,e3ee2fbd-bf11-5994-aa70-b5638a34cd3f,HAS_DESCRIPTION
e3ee2fbd-bf11-5994-aa70-b5638a34cd3f,3a9b5e6c-6ffd-567e-9d80-8b24f3bf9c60,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,20800c42-e4ef-53b5-8911-a0984d6b7ccf,TAGGED
a776edea-453c-5c39-90e7-539cee98dfe8,20800c42-e4ef-53b5-8911-a0984d6b7ccf,TAGGED
e9dae89d-ab99-5ef5-b744-e52a19228901,20800c42-e4ef-53b5-8911-a0984d6b7ccf,TAGGED
44f6184e-e151-541f-8540-e72670852350,679e4fcb-ac8f-56a9-a7d8-0ad2a5831def,HAS_DESCRIPTION
679e4fcb-ac8f-56a9-a7d8-0ad2a5831def,c8b73575-9045-553b-b74f-1eea03c5a211,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,44f6184e-e151-541f-8540-e72670852350,TAGGED
a776edea-453c-5c39-90e7-539cee98dfe8,44f6184e-e151-541f-8540-e72670852350,TAGGED
b2650d8a-097a-545c-9ff8-d06c1ca03958,7e5d3056-2e5c-5991-8e91-c35600038d38,HAS_DESCRIPTION
7e5d3056-2e5c-5991-8e91-c35600038d38,b4485361-9693-5752-b521-00acd7e88f1d,HAS_DETECTION
5c3a7ba2-0955-5a71-8939-731e0e3ea461,b2650d8a-097a-545c-9ff8-d06c1ca03958,TAGGED
56920b8d-88d9-5737-8ca3-f70e2ab4cabb,b2650d8a-097a-545c-9ff8-d06c1ca03958,TAGGED
b4aa27df-3ec6-5271-9993-3c5ada57be5e,b2650d8a-097a-545c-9ff8-d06c1ca03958,TAGGED
3858022c-208f-5ed2-90b7-e2282aacbd05,b2650d8a-097a-545c-9ff8-d06c1ca03958,TAGGED
327fd2c4-2a1f-5653-8f30-db92fbc02ec0,f74ccfa9-22c6-5ece-8c57-63e94bd04e5d,HAS_DESCRIPTION
f74ccfa9-22c6-5ece-8c57-63e94bd04e5d,631b60fb-1463-5175-92c8-7fbbfa35975c,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,327fd2c4-2a1f-5653-8f30-db92fbc02ec0,TAGGED
a776edea-453c-5c39-90e7-539cee98dfe8,327fd2c4-2a1f-5653-8f30-db92fbc02ec0,TAGGED
77906d89-cd1e-5d5c-aa41-462c0f59012e,cd8d1e30-c540-54c8-94cf-c1e2c3619d91,HAS_DESCRIPTION
cd8d1e30-c540-54c8-94cf-c1e2c3619d91,009c458e-d01b-514c-802b-8a7f4cbb2bc6,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,77906d89-cd1e-5d5c-aa41-462c0f59012e,TAGGED
a776edea-453c-5c39-90e7-539cee98dfe8,77906d89-cd1e-5d5c-aa41-462c0f59012e,TAGGED
837b29fe-4c0b-5db7-ab62-3b083107a6ea,3d7618b0-9bc7-56e4-8e09-a176cd249034,HAS_DESCRIPTION
3d7618b0-9bc7-56e4-8e09-a176cd249034,bc51bca0-26ff-5c23-b458-0070d193f854,HAS_DETECTION
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,837b29fe-4c0b-5db7-ab62-3b083107a6ea,TAGGED
9547f779-7fea-5adc-a553-b3f83b4365f9,837b29fe-4c0b-5db7-ab62-3b083107a6ea,TAGGED
8ce1bba1-0930-53fb-ad20-a78a6e506f97,bff2ca91-1d0b-5334-8f2a-96789749cfbb,HAS_DESCRIPTION
bff2ca91-1d0b-5334-8f2a-96789749cfbb,10854387-920f-5a0a-a8dc-71029f00b376,HAS_DETECTION
2f005722-7cc2-5845-8393-dfb606f55851,8ce1bba1-0930-53fb-ad20-a78a6e506f97,TAGGED
d0ddcdc8-c334-5e2d-b7e3-1c244e79f7b0,8ce1bba1-0930-53fb-ad20-a78a6e506f97,TAGGED
68209681-451d-5ac4-8713-47a22a7a08b8,198fdf68-a3cb-51c2-8cab-54094a924105,HAS_DESCRIPTION
198fdf68-a3cb-51c2-8cab-54094a924105,6073df85-6477-5dae-8f91-ab3c81beb173,HAS_DETECTION
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,68209681-451d-5ac4-8713-47a22a7a08b8,TAGGED
b9e0da4b-1374-53c9-86c3-c570f9aad96d,68209681-451d-5ac4-8713-47a22a7a08b8,TAGGED
24ad01a2-c933-5f9d-bf69-88c22cca5cb4,85d54bfd-7203-5c52-95e3-134bad9d2f19,HAS_DESCRIPTION
85d54bfd-7203-5c52-95e3-134bad9d2f19,7e1eb3c7-92b6-5c92-b6c9-a30ef9de2b2e,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,24ad01a2-c933-5f9d-bf69-88c22cca5cb4,TAGGED
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,24ad01a2-c933-5f9d-bf69-88c22cca5cb4,TAGGED
7bdb6874-a66f-5f5a-b01f-cb5c31e08970,a9f62c2f-6907-55e1-8dcb-c815babc622d,HAS_DESCRIPTION
a9f62c2f-6907-55e1-8dcb-c815babc622d,955de5ed-baef-538c-9c4d-2482dd41fd93,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,7bdb6874-a66f-5f5a-b01f-cb5c31e08970,TAGGED
58417bb3-3e0d-551b-84de-5009bcf31760,7bdb6874-a66f-5f5a-b01f-cb5c31e08970,TAGGED
45403a82-e971-5593-8775-e85e2f4f69df,7bdb6874-a66f-5f5a-b01f-cb5c31e08970,TAGGED
0a8771e1-3b31-5cb7-9e07-83627ede1a22,7bdb6874-a66f-5f5a-b01f-cb5c31e08970,TAGGED
1e8224e0-bffb-56c6-a0ad-450d751aa911,93e2288f-294c-5fab-8775-01718081b4f8,HAS_DESCRIPTION
93e2288f-294c-5fab-8775-01718081b4f8,f483d7cd-d0a1-5906-bbf5-1d7ff933ad7c,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,1e8224e0-bffb-56c6-a0ad-450d751aa911,TAGGED
7dfba943-a4f2-5b2a-81d8-4f3e6d100c76,1e8224e0-bffb-56c6-a0ad-450d751aa911,TAGGED
3e327e03-1525-58d1-83b5-ee3dbad60e89,39434339-cf10-58e6-b135-532704bc2636,HAS_DESCRIPTION
39434339-cf10-58e6-b135-532704bc2636,15ee355c-0bc7-543c-99f7-b5303c1116f1,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,3e327e03-1525-58d1-83b5-ee3dbad60e89,TAGGED
a776edea-453c-5c39-90e7-539cee98dfe8,3e327e03-1525-58d1-83b5-ee3dbad60e89,TAGGED
bfa96766-66f1-5371-b1d6-2b3065b0c65a,70ed7e54-9dd2-5823-ad59-8668c7e51869,HAS_DESCRIPTION
70ed7e54-9dd2-5823-ad59-8668c7e51869,23f4b099-8905-5764-88d6-3154d2c54e26,HAS_DETECTION
2f005722-7cc2-5845-8393-dfb606f55851,bfa96766-66f1-5371-b1d6-2b3065b0c65a,TAGGED
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,bfa96766-66f1-5371-b1d6-2b3065b0c65a,TAGGED
c68cb949-fe44-5626-92ff-6e3cbd6e296f,bfa96766-66f1-5371-b1d6-2b3065b0c65a,TAGGED
613fab28-382e-539c-8ce2-deffcfae770c,f3a9fc21-d4d4-5b36-9c73-08b1d2b1f2fd,HAS_DESCRIPTION
f3a9fc21-d4d4-5b36-9c73-08b1d2b1f2fd,17412161-c45d-53a5-9dd9-b9ba44f90511,HAS_DETECTION
56920b8d-88d9-5737-8ca3-f70e2ab4cabb,613fab28-382e-539c-8ce2-deffcfae770c,TAGGED
877fc1b2-2ae7-5c0d-af80-9afc0844656f,613fab28-382e-539c-8ce2-deffcfae770c,TAGGED
18a38a94-ee1d-5012-a8a0-be2b4949cb7c,edca467e-eee7-5589-ae50-c738887cd78b,HAS_DESCRIPTION
edca467e-eee7-5589-ae50-c738887cd78b,ca4ca423-3473-5dcc-8b51-2e572edf239b,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,18a38a94-ee1d-5012-a8a0-be2b4949cb7c,TAGGED
adcdf164-cd07-577a-a4e1-ee91cd62aa95,18a38a94-ee1d-5012-a8a0-be2b4949cb7c,TAGGED
ca6518f7-ef5d-5534-a20f-8baab660fe13,18a38a94-ee1d-5012-a8a0-be2b4949cb7c,TAGGED
aab1c33b-8a3b-5e2e-ab18-cc9be94882b6,18a38a94-ee1d-5012-a8a0-be2b4949cb7c,TAGGED
45403a82-e971-5593-8775-e85e2f4f69df,18a38a94-ee1d-5012-a8a0-be2b4949cb7c,TAGGED
d354179d-c8f2-5f2b-95ba-cdfc60edd7f7,d06d8eff-4b95-53ea-a5dc-1e772da38210,HAS_DESCRIPTION
d06d8eff-4b95-53ea-a5dc-1e772da38210,6c271aa1-edc6-532e-9b26-71dc8d97f1db,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,d354179d-c8f2-5f2b-95ba-cdfc60edd7f7,TAGGED
25af37ea-ad99-5b91-a1c1-aa34717a5275,d354179d-c8f2-5f2b-95ba-cdfc60edd7f7,TAGGED
148cf8d0-8f37-506d-b731-9f80a97396a3,d354179d-c8f2-5f2b-95ba-cdfc60edd7f7,TAGGED
adcb360c-0a79-5f3b-b0e7-b3ddb7f94054,24daa8b8-2637-56cd-a371-3d21a8480e99,HAS_DESCRIPTION
24daa8b8-2637-56cd-a371-3d21a8480e99,e0e7f07f-b17f-5214-8d7d-f28c83efe9e9,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,adcb360c-0a79-5f3b-b0e7-b3ddb7f94054,TAGGED
7dfba943-a4f2-5b2a-81d8-4f3e6d100c76,adcb360c-0a79-5f3b-b0e7-b3ddb7f94054,TAGGED
b7ca6c1f-9602-545e-94e4-a1fa0453ab32,6c95ced8-f92b-50ad-a4aa-8253360f2ec0,HAS_DESCRIPTION
6c95ced8-f92b-50ad-a4aa-8253360f2ec0,c1c4c5ec-86ec-502b-bb56-07813df1b49c,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,b7ca6c1f-9602-545e-94e4-a1fa0453ab32,TAGGED
0714d7f4-5a56-5111-ad57-76f46a2fcaab,b7ca6c1f-9602-545e-94e4-a1fa0453ab32,TAGGED
433d1f27-c363-5adb-adf2-5dd6bcd99fc8,f93d82d7-84b7-58b0-b199-f59d9a8aba2c,HAS_DESCRIPTION
f93d82d7-84b7-58b0-b199-f59d9a8aba2c,01b666a1-c280-53e6-8436-0cca9027115d,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,433d1f27-c363-5adb-adf2-5dd6bcd99fc8,TAGGED
e10cb0fc-a6cb-5d59-b8a2-e5dc3bae26b0,b83d5562-739d-518e-aac5-b90afb875fd4,HAS_DESCRIPTION
b83d5562-739d-518e-aac5-b90afb875fd4,dc791797-70f8-5a04-9cb3-033b53b6b7f8,HAS_DETECTION
05f31bf2-e4f4-519b-89f3-60ae1aafc38a,e10cb0fc-a6cb-5d59-b8a2-e5dc3bae26b0,TAGGED
71306a20-ea72-5ab0-baa5-1593aa331487,e10cb0fc-a6cb-5d59-b8a2-e5dc3bae26b0,TAGGED
eae213ad-3bf1-502d-8153-ba009af8240c,2ada142e-827f-5439-965e-8aadce1255ff,HAS_DESCRIPTION
2ada142e-827f-5439-965e-8aadce1255ff,4799983b-578d-50a3-9a59-1f9cd0e46e71,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,eae213ad-3bf1-502d-8153-ba009af8240c,TAGGED
919856fb-cbea-5448-8cc4-4c1f738bb0d0,eae213ad-3bf1-502d-8153-ba009af8240c,TAGGED
4fabf9ba-309c-5b47-ab49-4e86b3e6e8fe,861440ad-a58b-501a-8059-c7810d32fb08,HAS_DESCRIPTION
861440ad-a58b-501a-8059-c7810d32fb08,c4deccff-4172-515e-b4ac-eeb1facced98,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,4fabf9ba-309c-5b47-ab49-4e86b3e6e8fe,TAGGED
bb9addb8-2a01-5135-ba9d-e6f7526726b3,559afbac-a13f-55c8-81a1-cffc15617628,HAS_DESCRIPTION
559afbac-a13f-55c8-81a1-cffc15617628,10cd7bfb-a090-5685-bebd-f5dd8a58ffb9,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,bb9addb8-2a01-5135-ba9d-e6f7526726b3,TAGGED
d544f6b9-0206-511c-91dc-3a41ced0d9e3,bb9addb8-2a01-5135-ba9d-e6f7526726b3,TAGGED
81136f6d-b94f-523c-8f1e-fc404a2fa3ac,d20ffcf8-aff2-5331-aef6-9a7e843e9d99,HAS_DESCRIPTION
d20ffcf8-aff2-5331-aef6-9a7e843e9d99,6d7be5a2-9b74-5208-8e16-cab0dcb629cc,HAS_DETECTION
7a1e88a0-9afb-5005-92b0-28c10734f8a0,81136f6d-b94f-523c-8f1e-fc404a2fa3ac,TAGGED
7a3e60cc-342c-5f47-9264-907f3cde2357,81136f6d-b94f-523c-8f1e-fc404a2fa3ac,TAGGED
07bc1557-a31f-54c7-9b53-3e15b1622c2b,5fc15b06-405b-5804-9d8d-8339bf65b0a0,HAS_DESCRIPTION
5fc15b06-405b-5804-9d8d-8339bf65b0a0,7f5bfddd-4d54-5ef1-aae9-b24af28882bb,HAS_DETECTION
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,07bc1557-a31f-54c7-9b53-3e15b1622c2b,TAGGED
1e701141-e4ee-5b88-95c8-1b59ee2e67a5,07bc1557-a31f-54c7-9b53-3e15b1622c2b,TAGGED
52254e21-b74f-5b36-950e-eebe1aea4ef3,dc7535f3-9880-585e-a827-301073d11d46,HAS_DESCRIPTION
dc7535f3-9880-585e-a827-301073d11d46,93ed63b1-aad9-50c5-8f21-757c7c57c0d4,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,52254e21-b74f-5b36-950e-eebe1aea4ef3,TAGGED
0714d7f4-5a56-5111-ad57-76f46a2fcaab,52254e21-b74f-5b36-950e-eebe1aea4ef3,TAGGED
1e4928f3-4345-5a3d-9989-7d29607fb8b6,03222675-700f-5527-822c-2b5757666158,HAS_DESCRIPTION
03222675-700f-5527-822c-2b5757666158,e083f8ce-2c75-5a36-8200-45eafb000d42,HAS_DETECTION
93fd4f97-6fac-5886-8de9-cb6b1fd4f407,1e4928f3-4345-5a3d-9989-7d29607fb8b6,TAGGED
adcdf164-cd07-577a-a4e1-ee91cd62aa95,1e4928f3-4345-5a3d-9989-7d29607fb8b6,TAGGED
ca6518f7-ef5d-5534-a20f-8baab660fe13,1e4928f3-4345-5a3d-9989-7d29607fb8b6,TAGGED
aab1c33b-8a3b-5e2e-ab18-cc9be94882b6,1e4928f3-4345-5a3d-9989-7d29607fb8b6,TAGGED
45403a82-e971-5593-8775-e85e2f4f69df,1e4928f3-4345-5a3d-9989-7d29607fb8b6,TAGGED
eac8e95a-9b6f-59a4-9a65-ec3123e9a9e9,90a2fbf9-2c19-5603-ae05-b23ed2d0d4a6,HAS_DESCRIPTION
90a2fbf9-2c19-5603-ae05-b23ed2d0d4a6,fbe619b4-e89c-51c8-9634-0ea56c84f7bb,HAS_DETECTION
e629ccad-1a40-5c11-b363-73216feb0376,eac8e95a-9b6f-59a4-9a65-ec3123e9a9e9,TAGGED
e76e1d15-aebb-59b6-8045-51e1eb1d2970,eac8e95a-9b6f-59a4-9a65-ec3123e9a9e9,TAGGED
91d6dde4-501c-5e45-9db5-f64e093b6aa8,eac8e95a-9b6f-59a4-9a65-ec3123e9a9e9,TAGGED
cfafb059-d622-5439-b953-152d7ec673df,103f2bc7-184e-50d9-a340-521c9dc6850d,HAS_DESCRIPTION
103f2bc7-184e-50d9-a340-521c9dc6850d,6f2979e0-5158-5de1-b082-739acd9309bd,HAS_DETECTION
adcdf164-cd07-577a-a4e1-ee91cd62aa95,cfafb059-d622-5439-b953-152d7ec673df,TAGGED
a776edea-453c-5c39-90e7-539cee98dfe8,cfafb059-d622-5439-b953-152d7ec673df,TAGGED
d2c1d989-6a68-52d1-8cea-16610ad1f912,0a8289b5-907c-51a6-8658-681cc3e41eba,HAS_DESCRIPTION
0a8289b5-907c-51a6-8658-681cc3e41eba,5abe4915-6afb-5613-a483-a9553bb5d413,HAS_DETECTION
ef53988f-3853-5a0a-aa4d-3a4efc1f5b2f,d2c1d989-6a68-52d1-8cea-16610ad1f912,TAGGED
b56a7460-9d70-58b4-9db7-27ccc71ad387,d2c1d989-6a68-52d1-8cea-16610ad1f912,TAGGED
d84855c6-36c4-5b2a-9037-0104a564d6e3,ba00580d-332f-5311-ac9d-d1fcd7c1aeab,HAS_DESCRIPTION
ba00580d-332f-5311-ac9d-d1fcd7c1aeab,0a8d4cb8-0e8d-5589-ae60-5854687de653,HAS_DETECTION
